"product_id","theme_id","product_name","category","sub_category","platform","review_id","rating","sentiment","tag","content","created_at","source"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-2","5","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 84 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-3","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 43 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-4","5","positive","渠道","发货快，包装完整，查验是正品。","近 75 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-5","5","positive","履约服务","天猫发货信息清楚，预计 2 天送达。","近 75 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-6","5","positive","画质","套机镜头日常够用，白天拍照清晰度不错。","近 52 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-7","4","positive","视频","4K 视频细节够用，边走边拍也能出片。","近 32 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-8","4","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 16 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-9","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 55 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-10","2","negative","续航","电池不算耐用，出门最好再配一块备用电池。","近 88 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-11","5","positive","履约服务","7 天无理由，退货运费险，下单前能比较明确地判断售后成本。","近 43 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-12","4","positive","画质","对焦反应快，拍孩子和宠物不太容易糊。","近 3 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-13","5","positive","视频","新手拍短视频上手快，菜单逻辑比较直观。","近 33 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-14","3","negative","镜头","套头够入门，但夜景和虚化还是要另配镜头。","近 73 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-15","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 71 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-16","3","negative","价格","活动价波动有点大，刚买完就看到便宜了一点。","近 31 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-17","4","positive","渠道","发货快，包装完整，查验是正品。","近 30 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-18","5","positive","履约服务","天猫发货信息清楚，预计 2 天送达。","近 45 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-19","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 31 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-20","4","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 2 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-21","4","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 53 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-22","2","negative","售后规则","退换仍需按“7 天无理由，退货运费险”执行，拆封或使用前要先确认条件。","近 75 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-23","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 54 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-taobao-2","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 天猫 618 活动款","3C 数码","相机","天猫 · Sony 品牌天猫官方旗舰店","3c-camera-sony-taobao-2-24","5","positive","履约服务","7 天无理由，退货运费险，下单前能比较明确地判断售后成本。","近 45 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-1","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 77 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-2","4","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 60 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-3","2","negative","续航","电池不算耐用，出门最好再配一块备用电池。","近 68 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-4","3","negative","镜头","套头够入门，但夜景和虚化还是要另配镜头。","近 26 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-5","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 36 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-6","5","positive","渠道","发货快，包装完整，查验是正品。","近 5 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-7","5","positive","履约服务","拼多多发货信息清楚，预计 3-5 天送达。","近 60 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-8","2","negative","价格","活动价波动有点大，刚买完就看到便宜了一点。","近 11 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-9","2","negative","售后规则","退换仍需按“支持退换，需核对激活与拆封规则”执行，拆封或使用前要先确认条件。","近 42 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-10","5","positive","画质","套机镜头日常够用，白天拍照清晰度不错。","近 24 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-11","3","negative","续航","连续拍视频掉电快，长时间拍摄要带充电宝。","近 68 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-12","4","positive","视频","4K 视频细节够用，边走边拍也能出片。","近 27 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-13","5","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 85 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-14","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 10 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-15","5","positive","履约服务","支持退换，需核对激活与拆封规则，下单前能比较明确地判断售后成本。","近 7 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-16","4","positive","画质","对焦反应快，拍孩子和宠物不太容易糊。","近 81 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-17","5","positive","视频","新手拍短视频上手快，菜单逻辑比较直观。","近 4 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-18","4","positive","便携","机身轻，旅行背一天没有明显负担。","近 37 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-19","4","positive","渠道","发货快，包装完整，查验是正品。","近 18 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-20","5","positive","履约服务","拼多多发货信息清楚，预计 3-5 天送达。","近 10 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-21","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 5 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-22","3","negative","镜头","想拍更专业的视频，配件预算要提前算进去。","近 78 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-23","2","negative","价格","赠品看起来多，但真正有用的配件不算多。","近 62 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-pdd-4","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 拼多多 618 活动款","3C 数码","相机","拼多多 · Sony 百亿补贴品牌好货店","3c-camera-sony-pdd-4-24","5","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 32 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-1","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 86 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-2","5","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 40 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-3","2","negative","续航","电池不算耐用，出门最好再配一块备用电池。","近 63 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-4","3","negative","镜头","套头够入门，但夜景和虚化还是要另配镜头。","近 86 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-5","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 66 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-6","2","negative","价格","活动价波动有点大，刚买完就看到便宜了一点。","近 7 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-7","4","positive","渠道","发货快，包装完整，查验是正品。","近 85 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-8","4","positive","履约服务","京东发货信息清楚，次日送达。","近 10 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-9","5","positive","画质","套机镜头日常够用，白天拍照清晰度不错。","近 39 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-10","5","positive","视频","4K 视频细节够用，边走边拍也能出片。","近 47 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-11","5","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 39 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-12","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 17 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-13","5","positive","履约服务","7 天无理由，支持上门取件，下单前能比较明确地判断售后成本。","近 59 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-14","5","positive","画质","对焦反应快，拍孩子和宠物不太容易糊。","近 50 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-15","5","positive","视频","新手拍短视频上手快，菜单逻辑比较直观。","近 37 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-16","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 55 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-17","4","positive","渠道","发货快，包装完整，查验是正品。","近 25 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-18","5","positive","履约服务","京东发货信息清楚，次日送达。","近 36 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-19","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 7 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-20","4","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 67 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-21","5","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 88 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-22","3","negative","售后规则","退换仍需按“7 天无理由，支持上门取件”执行，拆封或使用前要先确认条件。","近 41 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-23","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 19 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-jd-1","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 京东 618 活动款","3C 数码","相机","京东 · Sony 京东自营旗舰店","3c-camera-sony-jd-1-24","5","positive","履约服务","7 天无理由，支持上门取件，下单前能比较明确地判断售后成本。","近 87 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-1","5","positive","画质","直出颜色比预期舒服，人像肤色不用怎么调。","近 28 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-2","5","positive","视频","拍 Vlog 很省心，翻转屏和收音配件都好搭。","近 78 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-3","3","negative","续航","电池不算耐用，出门最好再配一块备用电池。","近 80 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-4","5","positive","便携","机身轻，旅行背一天没有明显负担。","近 4 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-5","4","positive","渠道","发货快，包装完整，查验是正品。","近 26 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-6","4","positive","履约服务","品牌官网发货信息清楚，预计 2-3 天送达。","近 75 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-7","4","positive","画质","套机镜头日常够用，白天拍照清晰度不错。","近 53 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-8","5","positive","视频","4K 视频细节够用，边走边拍也能出片。","近 52 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-9","4","positive","便携","比单反轻很多，日常通勤也愿意带出门。","近 23 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-10","5","positive","渠道","客服回复及时，发票和保修说明比较清楚。","近 1 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-11","2","negative","镜头","套头够入门，但夜景和虚化还是要另配镜头。","近 25 天","基于商品字段生成的拟真模拟评论"
"3c-camera-sony-brand-3","3c-camera-sony","Sony 索尼 ZV-E10 II 16-50mm 微单套机 品牌官网 618 活动款","3C 数码","相机","品牌官网 · Sony 品牌官方网站","3c-camera-sony-brand-3-12","3","negative","价格","活动价波动有点大，刚买完就看到便宜了一点。","近 31 天","基于商品字段生成的拟真模拟评论"
